"Date_Time","LMP_RT5M"
2019-01-02 12:10:00,0.02865773
2019-01-02 12:15:00,0.02762749
2019-01-02 12:20:00,0.02671705
2019-01-02 12:25:00,0.02666365
2019-01-02 12:30:00,0.02676701
2019-01-02 12:35:00,0.0260414
2019-01-02 12:40:00,0.0260414
2019-01-02 12:45:00,0.02837124
2019-01-02 12:50:00,0.02840599
2019-01-02 12:55:00,0.02798263
2019-01-02 13:00:00,0.02731904
2019-01-02 13:05:00,0.02777225
2019-01-02 13:10:00,0.02806217
2019-01-02 13:15:00,0.02622853
2019-01-02 13:20:00,0.0248457
2019-01-02 13:25:00,0.0248457
2019-01-02 13:30:00,0.02368126
2019-01-02 13:35:00,0.0237182
2019-01-02 13:40:00,0.02385117
2019-01-02 13:45:00,0.02391807
2019-01-02 13:50:00,0.02403947
2019-01-02 13:55:00,0.02369344
2019-01-02 14:00:00,0.02512145
2019-01-02 14:05:00,0.02410797
2019-01-02 14:10:00,0.02407109
2019-01-02 14:15:00,0.02412938
2019-01-02 14:20:00,0.02397385
2019-01-02 14:25:00,0.02438926
2019-01-02 14:30:00,0.02532266
2019-01-02 14:35:00,0.02502404
2019-01-02 14:40:00,0.02554565
2019-01-02 14:45:00,0.02639562
2019-01-02 14:50:00,0.0266025
2019-01-02 14:55:00,0.02537682
2019-01-02 15:00:00,0.01965759
2019-01-02 15:05:00,0.0182304
2019-01-02 15:10:00,0.02123302
2019-01-02 15:15:00,0.02555819
2019-01-02 15:20:00,0.02731714
2019-01-02 15:25:00,0.03000612
2019-01-02 15:30:00,0.03123637
2019-01-02 15:35:00,0.03297668
2019-01-02 15:40:00,0.03484407
2019-01-02 15:45:00,0.03895412
2019-01-02 15:50:00,0.04034831
2019-01-02 15:55:00,0.03817795
2019-01-02 16:00:00,0.02942959
2019-01-02 16:05:00,0.02885697
2019-01-02 16:10:00,0.02885697
2019-01-02 16:15:00,0.03108164
2019-01-02 16:20:00,0.03271609
2019-01-02 16:25:00,0.03563003
2019-01-02 16:30:00,0.03980855
2019-01-02 16:35:00,0.04571992
2019-01-02 16:40:00,0.04817319
2019-01-02 16:45:00,0.05296986
2019-01-02 16:50:00,0.05312319
2019-01-02 16:55:00,0.05296986
2019-01-02 17:00:00,0.04538714
2019-01-02 17:05:00,0.04284827
2019-01-02 17:10:00,0.04181572
2019-01-02 17:15:00,0.0497394
2019-01-02 17:20:00,0.05795404
2019-01-02 17:25:00,0.06319031
2019-01-02 17:30:00,0.07664969
2019-01-02 17:35:00,0.07664969
2019-01-02 17:40:00,0.07928143
2019-01-02 17:45:00,0.07893154
2019-01-02 17:50:00,0.07067332
2019-01-02 17:55:00,0.05801771
2019-01-02 18:00:00,0.04607986
2019-01-02 18:05:00,0.04588914
2019-01-02 18:10:00,0.05723153
2019-01-02 18:15:00,0.05450087
2019-01-02 18:20:00,0.05252126
2019-01-02 18:25:00,0.04257968
2019-01-02 18:30:00,0.04371493
2019-01-02 18:35:00,0.04222528
2019-01-02 18:40:00,0.04493145
2019-01-02 18:45:00,0.04555397
2019-01-02 18:50:00,0.05002485
2019-01-02 18:55:00,0.04703382
2019-01-02 19:00:00,0.0470552
2019-01-02 19:05:00,0.04378161
2019-01-02 19:10:00,0.04208417
2019-01-02 19:15:00,0.04220079
2019-01-02 19:20:00,0.0476646
2019-01-02 19:25:00,0.04801863
2019-01-02 19:30:00,0.04733854
2019-01-02 19:35:00,0.0476804
2019-01-02 19:40:00,0.0476804
2019-01-02 19:45:00,0.0479623
2019-01-02 19:50:00,0.04755722
2019-01-02 19:55:00,0.04746475
2019-01-02 20:00:00,0.04791454
2019-01-02 20:05:00,0.0474354
2019-01-02 20:10:00,0.04427402
2019-01-02 20:15:00,0.04581326
2019-01-02 20:20:00,0.04823205
2019-01-02 20:25:00,0.04796489
2019-01-02 20:30:00,0.04796342
2019-01-02 20:35:00,0.04744209
2019-01-02 20:40:00,0.04638745
2019-01-02 20:45:00,0.04438677
2019-01-02 20:50:00,0.04516874
2019-01-02 20:55:00,0.044378
2019-01-02 21:00:00,0.04778195
2019-01-02 21:05:00,0.05753529
2019-01-02 21:10:00,0.05738008
2019-01-02 21:15:00,0.05354949
2019-01-02 21:20:00,0.0464725
2019-01-02 21:25:00,0.04550132
2019-01-02 21:30:00,0.04409873
2019-01-02 21:35:00,0.04525552
2019-01-02 21:40:00,0.04304571
2019-01-02 21:45:00,0.04298511
2019-01-02 21:50:00,0.04410807
2019-01-02 21:55:00,0.04596996
2019-01-02 22:00:00,0.05134398
2019-01-02 22:05:00,0.05325747
2019-01-02 22:10:00,0.05035454
2019-01-02 22:15:00,0.04888631
2019-01-02 22:20:00,0.0464011
2019-01-02 22:25:00,0.0440851
2019-01-02 22:30:00,0.04400441
2019-01-02 22:35:00,0.04284426
2019-01-02 22:40:00,0.04284426
2019-01-02 22:45:00,0.04072852
2019-01-02 22:50:00,0.04072852
2019-01-02 22:55:00,0.04177326
2019-01-02 23:00:00,0.04589584
2019-01-02 23:05:00,0.05000982
2019-01-02 23:10:00,0.04976871
2019-01-02 23:15:00,0.04641559
2019-01-02 23:20:00,0.04542503
2019-01-02 23:25:00,0.04429502
2019-01-02 23:30:00,0.0432627
2019-01-02 23:35:00,0.04181397
2019-01-02 23:40:00,0.0397906
2019-01-02 23:45:00,0.03700511
2019-01-02 23:50:00,0.03700511
2019-01-02 23:55:00,0.03858843
2019-01-03 00:00:00,0.04066145
2019-01-03 00:05:00,0.04965415
2019-01-03 00:10:00,0.04810784
2019-01-03 00:15:00,0.04527494
2019-01-03 00:20:00,0.04256312
2019-01-03 00:25:00,0.0390474
2019-01-03 00:30:00,0.03828231
2019-01-03 00:35:00,0.03893559
2019-01-03 00:40:00,0.03893046
2019-01-03 00:45:00,0.03700201
2019-01-03 00:50:00,0.03670944
2019-01-03 00:55:00,0.03808664
2019-01-03 01:00:00,0.04252885
2019-01-03 01:05:00,0.04303604
2019-01-03 01:10:00,0.04562964
2019-01-03 01:15:00,0.04561643
2019-01-03 01:20:00,0.04540294
2019-01-03 01:25:00,0.04455489
2019-01-03 01:30:00,0.04264167
2019-01-03 01:35:00,0.04220959
2019-01-03 01:40:00,0.04057314
2019-01-03 01:45:00,0.04224708
2019-01-03 01:50:00,0.04214268
2019-01-03 01:55:00,0.04268172
2019-01-03 02:00:00,0.03981285
2019-01-03 02:05:00,0.04286032
2019-01-03 02:10:00,0.04265155
2019-01-03 02:15:00,0.04220728
2019-01-03 02:20:00,0.04241839
2019-01-03 02:25:00,0.04239549
2019-01-03 02:30:00,0.04267677
2019-01-03 02:35:00,0.0412865
2019-01-03 02:40:00,0.04267677
2019-01-03 02:45:00,0.04718478
2019-01-03 02:50:00,0.04320566
2019-01-03 02:55:00,0.04319411
2019-01-03 03:00:00,0.0441397
2019-01-03 03:05:00,0.04275797
2019-01-03 03:10:00,0.04278906
2019-01-03 03:15:00,0.04277816
2019-01-03 03:20:00,0.04266754
2019-01-03 03:25:00,0.04266754
2019-01-03 03:30:00,0.0389836
2019-01-03 03:35:00,0.0393524
2019-01-03 03:40:00,0.04025656
2019-01-03 03:45:00,0.0399124
2019-01-03 03:50:00,0.0386112
2019-01-03 03:55:00,0.04025656
2019-01-03 04:00:00,0.03909313
2019-01-03 04:05:00,0.03726377
2019-01-03 04:10:00,0.03818598
2019-01-03 04:15:00,0.03689
2019-01-03 04:20:00,0.03737783
2019-01-03 04:25:00,0.0361224
2019-01-03 04:30:00,0.0376024
2019-01-03 04:35:00,0.0363576
2019-01-03 04:40:00,0.0372724
2019-01-03 04:45:00,0.03728611
2019-01-03 04:50:00,0.03745434
2019-01-03 04:55:00,0.03832156
2019-01-03 05:00:00,0.03751209
2019-01-03 05:05:00,0.03730233
2019-01-03 05:10:00,0.03730233
2019-01-03 05:15:00,0.03736325
2019-01-03 05:20:00,0.04081522
2019-01-03 05:25:00,0.046073
2019-01-03 05:30:00,0.04836569
2019-01-03 05:35:00,0.04836569
2019-01-03 05:40:00,0.04922183
2019-01-03 05:45:00,0.04504808
2019-01-03 05:50:00,0.04123778
2019-01-03 05:55:00,0.04452886
2019-01-03 06:00:00,0.04049374
2019-01-03 06:05:00,0.03981191
2019-01-03 06:10:00,0.04121383
2019-01-03 06:15:00,0.04353865
2019-01-03 06:20:00,0.0455571
2019-01-03 06:25:00,0.0474667
2019-01-03 06:30:00,0.04823014
2019-01-03 06:35:00,0.05081331
2019-01-03 06:40:00,0.05108628
2019-01-03 06:45:00,0.04865801
2019-01-03 06:50:00,0.0480312
2019-01-03 06:55:00,0.05206349
2019-01-03 07:00:00,0.05642611
2019-01-03 07:05:00,0.05642611
2019-01-03 07:10:00,0.05451419
2019-01-03 07:15:00,0.05496964
2019-01-03 07:20:00,0.05186756
2019-01-03 07:25:00,0.05054138
2019-01-03 07:30:00,0.05013312
2019-01-03 07:35:00,0.04690246
2019-01-03 07:40:00,0.04154782
2019-01-03 07:45:00,0.03823583
2019-01-03 07:50:00,0.03693786
2019-01-03 07:55:00,0.03866875
2019-01-03 08:00:00,0.04247428
2019-01-03 08:05:00,0.04320428
2019-01-03 08:10:00,0.04295501
2019-01-03 08:15:00,0.04208247
2019-01-03 08:20:00,0.03834531
2019-01-03 08:25:00,0.03663192
2019-01-03 08:30:00,0.02900624
2019-01-03 08:35:00,0.02805546
2019-01-03 08:40:00,0.02665423
2019-01-03 08:45:00,0.02518682
2019-01-03 08:50:00,0.02518682
2019-01-03 08:55:00,0.02518682
2019-01-03 09:00:00,0.02803118
2019-01-03 09:05:00,0.03081711
2019-01-03 09:10:00,0.03081711
2019-01-03 09:15:00,0.02993047
2019-01-03 09:20:00,0.02967683
2019-01-03 09:25:00,0.02847559
2019-01-03 09:30:00,0.02792624
2019-01-03 09:35:00,0.02721078
2019-01-03 09:40:00,0.02650653
2019-01-03 09:45:00,0.02638534
2019-01-03 09:50:00,0.02610928
2019-01-03 09:55:00,0.02638534
2019-01-03 10:00:00,0.02719431
2019-01-03 10:05:00,0.02790325
2019-01-03 10:10:00,0.02750022
2019-01-03 10:15:00,0.0268307
2019-01-03 10:20:00,0.0268307
2019-01-03 10:25:00,0.02657997
2019-01-03 10:30:00,0.0254
2019-01-03 10:35:00,0.0253559
2019-01-03 10:40:00,0.025
2019-01-03 10:45:00,0.0249988
2019-01-03 10:50:00,0.0249988
2019-01-03 10:55:00,0.0248764
2019-01-03 11:00:00,0.02503024
2019-01-03 11:05:00,0.02575044
2019-01-03 11:10:00,0.02680871
2019-01-03 11:15:00,0.02678297
2019-01-03 11:20:00,0.02625424
2019-01-03 11:25:00,0.02499843
2019-01-03 11:30:00,0.02491817
2019-01-03 11:35:00,0.02484634
2019-01-03 11:40:00,0.02475597
2019-01-03 11:45:00,0.02351027
2019-01-03 11:50:00,0.02343206
2019-01-03 11:55:00,0.02343206
2019-01-03 12:00:00,0.02457241
2019-01-03 12:05:00,0.02410219
2019-01-03 12:10:00,0.02490635
2019-01-03 12:15:00,0.02489131
2019-01-03 12:20:00,0.02493861
2019-01-03 12:25:00,0.0248009
2019-01-03 12:30:00,0.02405221
2019-01-03 12:35:00,0.02405221
2019-01-03 12:40:00,0.02354552
2019-01-03 12:45:00,0.02355016
2019-01-03 12:50:00,0.02406485
2019-01-03 12:55:00,0.02406485
2019-01-03 13:00:00,0.02332958
2019-01-03 13:05:00,0.02332958
2019-01-03 13:10:00,0.02301059
